"key_ID","year","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
6886,2008,24,"Slovakia","SK",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6887,2008,24,"Slovakia","SK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
6888,2008,24,"Slovakia","SK",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
6889,2008,24,"Slovakia","SK",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6890,2008,24,"Slovakia","SK",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6891,2008,24,"Slovakia","SK",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
6892,2008,24,"Slovakia","SK",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6893,2008,24,"Slovakia","SK",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6894,2008,24,"Slovakia","SK",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6895,2008,24,"Slovakia","SK",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
6896,2008,24,"Slovakia","SK",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
6897,2008,24,"Slovakia","SK",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
6898,2008,24,"Slovakia","SK",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
6899,2008,24,"Slovakia","SK",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
6900,2008,24,"Slovakia","SK",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
6901,2008,25,"Slovenia","SI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",47
6902,2008,25,"Slovenia","SI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
6903,2008,25,"Slovenia","SI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
6904,2008,25,"Slovenia","SI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
6905,2008,25,"Slovenia","SI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
6906,2008,25,"Slovenia","SI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6907,2008,25,"Slovenia","SI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
6908,2008,25,"Slovenia","SI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
6909,2008,25,"Slovenia","SI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6910,2008,25,"Slovenia","SI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6911,2008,25,"Slovenia","SI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
6912,2008,25,"Slovenia","SI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6913,2008,25,"Slovenia","SI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6914,2008,25,"Slovenia","SI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6915,2008,25,"Slovenia","SI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
6916,2008,25,"Slovenia","SI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
6917,2008,25,"Slovenia","SI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
6918,2008,25,"Slovenia","SI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
6919,2008,25,"Slovenia","SI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
6920,2008,25,"Slovenia","SI",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
6921,2008,26,"Bulgaria","BG",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
6922,2008,26,"Bulgaria","BG",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
6923,2008,26,"Bulgaria","BG",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
6924,2008,26,"Bulgaria","BG",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
6925,2008,26,"Bulgaria","BG",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
6926,2008,26,"Bulgaria","BG",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6927,2008,26,"Bulgaria","BG",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
6928,2008,26,"Bulgaria","BG",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
6929,2008,26,"Bulgaria","BG",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6930,2008,26,"Bulgaria","BG",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6931,2008,26,"Bulgaria","BG",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
6932,2008,26,"Bulgaria","BG",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6933,2008,26,"Bulgaria","BG",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6934,2008,26,"Bulgaria","BG",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6935,2008,26,"Bulgaria","BG",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
6936,2008,26,"Bulgaria","BG",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
6937,2008,26,"Bulgaria","BG",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
6938,2008,26,"Bulgaria","BG",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
6939,2008,26,"Bulgaria","BG",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
6940,2008,26,"Bulgaria","BG",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
6941,2008,27,"Romania","RO",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",12
6942,2008,27,"Romania","RO",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
6943,2008,27,"Romania","RO",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
6944,2008,27,"Romania","RO",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
6945,2008,27,"Romania","RO",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
6946,2008,27,"Romania","RO",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6947,2008,27,"Romania","RO",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
6948,2008,27,"Romania","RO",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",1
6949,2008,27,"Romania","RO",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6950,2008,27,"Romania","RO",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6951,2008,27,"Romania","RO",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
6952,2008,27,"Romania","RO",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6953,2008,27,"Romania","RO",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6954,2008,27,"Romania","RO",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6955,2008,27,"Romania","RO",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
6956,2008,27,"Romania","RO",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
6957,2008,27,"Romania","RO",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
6958,2008,27,"Romania","RO",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
6959,2008,27,"Romania","RO",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
6960,2008,27,"Romania","RO",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
6961,2009,1,"Belgium","BE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",31
6962,2009,1,"Belgium","BE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
6963,2009,1,"Belgium","BE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",23
6964,2009,1,"Belgium","BE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
6965,2009,1,"Belgium","BE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
6966,2009,1,"Belgium","BE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6967,2009,1,"Belgium","BE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
6968,2009,1,"Belgium","BE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
6969,2009,1,"Belgium","BE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6970,2009,1,"Belgium","BE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6971,2009,1,"Belgium","BE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
6972,2009,1,"Belgium","BE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6973,2009,1,"Belgium","BE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6974,2009,1,"Belgium","BE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6975,2009,1,"Belgium","BE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
6976,2009,1,"Belgium","BE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
6977,2009,1,"Belgium","BE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
6978,2009,1,"Belgium","BE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
6979,2009,1,"Belgium","BE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
6980,2009,1,"Belgium","BE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
6981,2009,2,"France","FR",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",55
6982,2009,2,"France","FR",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
6983,2009,2,"France","FR",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",43
6984,2009,2,"France","FR",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
6985,2009,2,"France","FR",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
6986,2009,2,"France","FR",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
6987,2009,2,"France","FR",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
6988,2009,2,"France","FR",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
6989,2009,2,"France","FR",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
6990,2009,2,"France","FR",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
6991,2009,2,"France","FR",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
6992,2009,2,"France","FR",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
6993,2009,2,"France","FR",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
6994,2009,2,"France","FR",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
6995,2009,2,"France","FR",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
