"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","decision_type_ID","decision_type","count_decisions"
1214,2008,1,"Competition","COMP",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",1
1215,2008,1,"Competition","COMP",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",3
1216,2008,1,"Competition","COMP",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",1
1217,2008,1,"Competition","COMP",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1218,2008,1,"Competition","COMP",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
1219,2008,1,"Competition","COMP",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",4
1220,2008,1,"Competition","COMP",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1221,2008,2,"Agriculture and Rural Development","AGRI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",451
1222,2008,2,"Agriculture and Rural Development","AGRI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
1223,2008,2,"Agriculture and Rural Development","AGRI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",102
1224,2008,2,"Agriculture and Rural Development","AGRI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
1225,2008,2,"Agriculture and Rural Development","AGRI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
1226,2008,2,"Agriculture and Rural Development","AGRI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1227,2008,2,"Agriculture and Rural Development","AGRI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1228,2008,2,"Agriculture and Rural Development","AGRI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1229,2008,2,"Agriculture and Rural Development","AGRI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1230,2008,2,"Agriculture and Rural Development","AGRI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1231,2008,2,"Agriculture and Rural Development","AGRI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1232,2008,2,"Agriculture and Rural Development","AGRI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1233,2008,2,"Agriculture and Rural Development","AGRI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1234,2008,2,"Agriculture and Rural Development","AGRI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1235,2008,2,"Agriculture and Rural Development","AGRI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1236,2008,2,"Agriculture and Rural Development","AGRI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1237,2008,2,"Agriculture and Rural Development","AGRI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1238,2008,2,"Agriculture and Rural Development","AGRI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1239,2008,2,"Agriculture and Rural Development","AGRI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1240,2008,2,"Agriculture and Rural Development","AGRI",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1241,2008,3,"Maritime Affairs and Fisheries","MARE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",0
1242,2008,3,"Maritime Affairs and Fisheries","MARE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
1243,2008,3,"Maritime Affairs and Fisheries","MARE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
1244,2008,3,"Maritime Affairs and Fisheries","MARE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
1245,2008,3,"Maritime Affairs and Fisheries","MARE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
1246,2008,3,"Maritime Affairs and Fisheries","MARE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1247,2008,3,"Maritime Affairs and Fisheries","MARE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1248,2008,3,"Maritime Affairs and Fisheries","MARE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1249,2008,3,"Maritime Affairs and Fisheries","MARE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1250,2008,3,"Maritime Affairs and Fisheries","MARE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1251,2008,3,"Maritime Affairs and Fisheries","MARE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1252,2008,3,"Maritime Affairs and Fisheries","MARE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1253,2008,3,"Maritime Affairs and Fisheries","MARE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1254,2008,3,"Maritime Affairs and Fisheries","MARE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1255,2008,3,"Maritime Affairs and Fisheries","MARE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1256,2008,3,"Maritime Affairs and Fisheries","MARE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1257,2008,3,"Maritime Affairs and Fisheries","MARE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1258,2008,3,"Maritime Affairs and Fisheries","MARE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1259,2008,3,"Maritime Affairs and Fisheries","MARE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1260,2008,3,"Maritime Affairs and Fisheries","MARE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1261,2009,1,"Competition","COMP",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",964
1262,2009,1,"Competition","COMP",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",24
1263,2009,1,"Competition","COMP",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",454
1264,2009,1,"Competition","COMP",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",37
1265,2009,1,"Competition","COMP",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",4
1266,2009,1,"Competition","COMP",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",7
1267,2009,1,"Competition","COMP",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",14
1268,2009,1,"Competition","COMP",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",5
1269,2009,1,"Competition","COMP",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1270,2009,1,"Competition","COMP",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
1271,2009,1,"Competition","COMP",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",13
1272,2009,1,"Competition","COMP",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1273,2009,1,"Competition","COMP",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",8
1274,2009,1,"Competition","COMP",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",1
1275,2009,1,"Competition","COMP",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",2
1276,2009,1,"Competition","COMP",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1277,2009,1,"Competition","COMP",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1278,2009,1,"Competition","COMP",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1279,2009,1,"Competition","COMP",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",3
1280,2009,1,"Competition","COMP",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",1
1281,2009,2,"Agriculture and Rural Development","AGRI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",276
1282,2009,2,"Agriculture and Rural Development","AGRI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
1283,2009,2,"Agriculture and Rural Development","AGRI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",117
1284,2009,2,"Agriculture and Rural Development","AGRI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
1285,2009,2,"Agriculture and Rural Development","AGRI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
1286,2009,2,"Agriculture and Rural Development","AGRI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1287,2009,2,"Agriculture and Rural Development","AGRI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1288,2009,2,"Agriculture and Rural Development","AGRI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1289,2009,2,"Agriculture and Rural Development","AGRI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1290,2009,2,"Agriculture and Rural Development","AGRI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1291,2009,2,"Agriculture and Rural Development","AGRI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1292,2009,2,"Agriculture and Rural Development","AGRI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1293,2009,2,"Agriculture and Rural Development","AGRI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
1294,2009,2,"Agriculture and Rural Development","AGRI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1295,2009,2,"Agriculture and Rural Development","AGRI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1296,2009,2,"Agriculture and Rural Development","AGRI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1297,2009,2,"Agriculture and Rural Development","AGRI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1298,2009,2,"Agriculture and Rural Development","AGRI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1299,2009,2,"Agriculture and Rural Development","AGRI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1300,2009,2,"Agriculture and Rural Development","AGRI",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1301,2009,3,"Maritime Affairs and Fisheries","MARE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",11
1302,2009,3,"Maritime Affairs and Fisheries","MARE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
1303,2009,3,"Maritime Affairs and Fisheries","MARE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
